    100 100.849 98.8724  100.28 101.075 103.044 103.476 101.059 100.172 99.0796  101.18 98.9764 98.4875 98.9831 98.5239 97.7346 96.7986 93.8684 92.5358 93.7561 92.5481  93.866  95.223 94.4047 92.3577 91.2236 90.0068 90.2954 91.5981 90.2108 89.1745 89.0621 87.5744 88.3452 90.5173 91.8283 91.7288 91.6041 92.1367 92.3876 89.8382 92.0114 92.3706 95.1765  91.295 90.2393 91.9904 89.7123 89.4369 88.5337 89.9352  91.173 91.6779 94.2847 90.1834 87.5244  86.577 85.7882 86.6898 85.4161 84.9207 85.7123 83.5807 83.6943 80.2347 85.3114 83.7614 81.1607 82.3635 81.5914   81.43  80.842 81.3288 79.7385 77.4174 76.2833 78.0853 76.5306  75.482  77.426 76.9957 74.7723 75.6066  74.816 74.4305 74.9734 72.7819 71.2187 73.3211 72.4122 73.6624  73.053 75.3374 72.7749 73.8431 73.3538 74.7212 76.0639 76.3979 76.2174 74.8824
    100 96.1231 94.8726 94.1505 92.7729 94.7419 94.9823 95.2053 96.3357 93.2726 95.0712 95.6588 99.3773  98.757  100.46  98.953 101.379  99.316 97.0863 96.8119 97.5175 96.8129   97.84 96.9159 96.2332 98.8953 98.9994 98.4003  96.906 98.1216 101.241 100.661  102.03 104.024 103.965 104.205 104.409 106.314 105.309 102.273 105.874 104.309 104.877 109.353 108.524 107.925 108.377 106.545 104.692 104.708 104.616 104.263 104.064 106.436 106.187 102.445 102.591 103.311  103.73 101.444 104.358 101.043 99.6542  101.94 100.596 101.424 102.808 100.307 97.4214  94.884 90.1326 88.6885 90.2027  87.863 89.7795 88.6119 89.0043 89.6584 91.8749 93.2466 95.0575 92.9918 93.8726 93.3385 94.9804 98.6655 101.962 99.3756 101.194 103.476 105.041 106.362 106.842 108.867 107.367 105.274 106.978 110.354 111.797 110.615 111.882
    100 96.6245 96.7691 93.9819 93.9425 94.3025 98.5298 97.8978 99.7121 102.955  101.93 103.381 103.611 101.549 99.9313 99.2879 101.931 101.498 100.836 100.655 98.1712  95.205 95.2776 96.3263 95.2719 94.5011 95.2075  94.902 95.0466  93.747 95.5822 96.1472 98.5009 97.3363 97.9466 99.1903 96.8693 100.309 103.194 101.551 101.674 102.361 101.994 99.1716 96.0228 95.9252 94.4185 97.1201 91.3582 93.1106 96.3896 95.2096 97.9632 97.1791 95.5463 94.1708 97.8234 93.4293 94.8938 92.7678 91.0574 91.5156 93.4189 94.0237 96.9779 96.2461 96.9923 97.7273 96.4113  94.006 92.0912 88.3056 89.9596 88.3855  89.171 88.6495 88.5972 88.9692 88.5315 90.1377 87.1707 89.8968 91.9736 93.4462 90.8771 91.8298 89.1998 89.6257 88.5274  87.648 88.2496 91.2543 90.1256 92.0801 91.6968 92.0399  93.758 95.4354 95.5678 93.7547 91.9725
    100 97.7084 97.7434 97.7955 98.7036 101.898 100.728 101.191 103.516 104.584 103.357 104.374 105.212 106.592 102.659 104.016 105.833 104.021 103.977 103.594 103.161 100.799 103.841 102.924 100.345 99.9541 98.2716 100.056 98.2069 99.5119 105.042 103.997 106.732 107.356 107.418 107.736 105.653 108.407 109.116   107.2 105.318  105.66 107.677 106.323 105.284 109.323 109.682 108.716 111.708 115.035  115.56 114.522 114.521 115.602 116.753 114.707  118.06 118.422 121.668 123.446 118.967 119.909 119.398 119.721 118.277 114.618 112.545 111.014 111.363 110.787  112.46 112.022  114.28 112.556 110.925 109.053  108.81 109.303 106.484 105.383 105.447 103.931 103.382 102.163 103.293 97.6509 100.369 100.892 98.1211 95.0786 99.8453 97.8175 96.7364 95.5127 94.6532 90.1283 91.1868 92.7694 93.6839  96.141 99.9576
    100 104.351 103.135 102.908 105.687 107.233 108.033 107.485 104.686 104.603 103.912 102.702 107.673 104.864 106.846  104.48 102.451 100.792 98.7947 97.2182 100.004 102.682 102.351 102.241 99.9415 98.3348 97.4427 97.9151 98.0634 98.0595 99.4362 102.515 101.086 98.3694 98.3291 97.2846 95.1966  95.304 99.1034 94.5854 94.4386 93.5654 91.9224  89.379 90.0853 89.1597 88.3087  90.136 91.4075 91.5425 92.4053 94.0342 95.7839 97.4253 92.8678 92.5254 90.1439 91.8787 89.7122 89.8616  91.722 91.0505 91.5406 90.8807 94.1519 93.1671 91.2715 91.5858 90.2915 90.8361 87.9621 85.4824 85.7505 86.4111 91.4047 90.9465 87.3229 85.6835  85.552 86.4892 83.3859  82.926  85.045 85.0888 84.3936 84.5871 85.0942 86.4026 83.6724 86.2641 85.4439 88.9566 91.4221 89.5312  89.073 86.8415 83.5985  85.219 85.1516 87.0652  87.058
    100 99.0029 100.466 100.449 99.9041  100.92 103.245  103.86 101.611  102.31 101.309  101.39 101.909 101.266 99.8523 99.1426  98.146 97.5935 97.1228 95.1936 96.5423 96.5678 93.1848 95.4726 93.4234  94.901 96.4771  93.755 94.0595 93.3449 92.2866 90.1367 89.6322 87.8703 86.6478 85.2823 84.4823 83.0859 84.2836  83.568 84.4299 84.9982   88.31 86.3085 89.4684 88.7433 83.4343 87.1441 87.9442 87.5891 85.6078 85.5323 87.3708 85.7904 87.3155 89.4173  92.953  92.265 91.7882 94.1117 93.3672 93.4829 93.5661 92.3707 89.5602 89.8441  88.133 89.2705 90.7909 91.8228 91.0947 89.4219 88.9525 93.6268 93.6642 96.1181 98.9221  97.285 98.6546 95.9463 94.5629 99.3692 96.8634 98.9009 96.5887 94.4317  92.426 93.9786 95.3015 92.2924 92.9007 91.4595 89.7883 88.2994 86.6855 86.4269 88.7818 90.6489 89.7726 86.2428 88.0424
    100 102.401 104.974  101.58 98.8304 97.7098 97.9828 97.9971 100.026 102.917 104.086 103.521 104.208 103.939 105.333 104.444 103.744 103.418 102.526 99.1164 102.688 102.299 101.845 100.553 106.044 102.925 104.669 103.214 102.584 103.256 104.658 109.888 106.612  109.64   108.8 106.161 103.658 104.381 106.116 108.173 107.292 106.609 109.894  111.12 105.929 105.824 108.211 106.897 106.858 105.942  105.94 104.301 104.264 102.974 101.456 100.615 97.9681 97.9495 98.0534 96.2616 93.0471 96.2074 96.1371 97.2327 98.9418 97.4606 98.0406 101.667 101.382 101.344 101.313 101.303 98.9302  97.538 98.4224 99.8214 95.8302 100.006 98.7514 99.4352  97.881 99.7109 101.952 100.052 97.6264 99.7486 99.3833 97.8316 99.6199 101.388 100.722 98.2862 99.2614 99.8848 98.9393 97.5643 99.3046 97.5752   96.67 97.3344 92.4108
    100 99.0266 100.023 101.805 103.417 102.175 105.008 102.891 102.241 99.7001 98.2718 98.2738 101.623 102.324  105.06 105.281 104.999 103.993 101.726 102.597 104.241  106.01 107.288 109.754 108.443  109.42 105.847  106.52 106.948 108.551 108.248  111.41 109.942 112.781 112.835 115.219 115.804 117.228 115.204 112.662 112.544 113.604 113.004 117.402 119.221 118.936 120.648 118.023 118.241 118.483  116.27 115.729 117.982 119.356 116.782 115.033 115.756 116.872 116.692 116.961 114.095 116.416 119.152 115.588 114.368 116.702 119.029 117.122 118.353 115.149 118.607 115.708 115.511 113.135 120.457 122.046 121.748 122.418 122.714 120.557 120.137 122.763 122.852  122.86 125.813 124.084 121.071 123.085 124.991 127.795  125.62 121.572 122.681 121.708  121.41 123.174 123.611 122.604 124.615 121.101 121.597
    100 96.7096   97.35  97.775 97.7568 100.107 100.764 103.086 106.315  108.96 105.272 105.197 106.082 103.752  105.49 109.163 110.706 108.134 108.995 108.845 109.608 115.681 113.114 111.738  111.24 109.755  108.63 108.638 108.992 108.154 108.351 108.745 109.913 111.337 113.682  114.88 115.182 116.276 116.286 120.807 118.768  118.16 120.163  118.43 119.355 118.923 119.733 120.011  119.52 118.009 117.457 118.935  120.71  121.17 124.457 123.988 120.793 119.333 119.976 122.003 123.883 125.921 126.889 124.976 122.158 125.266 122.667 120.415 121.886  121.76 120.979 122.697 124.686 129.057 129.686 131.839 131.708 131.345 131.459  138.17 137.806 139.526 144.276 142.864 141.629 145.179 146.254 142.833  142.31 142.635 140.049  133.88 136.327 136.396 138.765 139.415 137.742 137.154 133.717 137.336 135.729
    100 99.8987 100.152 99.6076  99.136 96.4783 97.8645 100.485 99.5057 98.7564 96.6288 99.1937 99.0306 97.9829 98.9164 98.0316 97.6654 97.4036 95.2248 98.1134 99.9123 97.7803 98.8748 98.9413 96.2023 94.4911 94.7765 95.4616 96.4827 91.1577 90.2916 88.3428 87.7686 87.6056 89.1288 91.8547 92.6218 97.4686 97.2681 97.6145 100.047 97.7317 97.3647 94.3359 95.2817 98.0001 97.1019 93.7656 93.1616 93.1125 92.1349 93.2673 96.3264 95.7322 94.3085 91.9911 92.3621 91.0036 91.8052 89.3874 92.4245 93.5221 94.1772 96.0946 94.8722 93.8409 89.7589 89.8824 89.0699  91.323 89.5736 90.3582 88.4677   88.47 91.2121 92.2847 92.6336 93.9652 97.5752 96.5769 96.6762 93.7099  95.473 92.3425 93.4134 94.5125 98.2836 101.302 102.325 102.827 103.391 102.372 99.9721 99.7064 101.031 102.736 103.687 105.668 103.758  105.83 106.092
